time	V(n002)-5.4261mV
9.485929999953999e-003	2.498120e-002
9.491929999953963e-003	1.433952e-002
9.497929999953927e-003	3.677472e-003
9.498669999953923e-003	2.361751e-003
9.499409999953919e-003	1.046048e-003
9.500149999953914e-003	-2.696350e-004
9.500889999953910e-003	-1.585300e-003
9.501629999953905e-003	-2.900945e-003
9.502369999953901e-003	-4.216572e-003
9.503109999953897e-003	-5.532180e-003
9.503929999953892e-003	-6.989795e-003
9.509929999953856e-003	-1.764713e-002
9.515929999953821e-003	-2.827937e-002
9.521929999953785e-003	-3.887143e-002
9.527929999953749e-003	-4.940824e-002
9.533929999953714e-003	-5.987485e-002
9.539929999953678e-003	-7.025635e-002
9.545929999953642e-003	-8.053802e-002
9.551929999953607e-003	-9.070524e-002
9.552784285667887e-003	-9.214281e-002
9.553638571382169e-003	-9.357762e-002
9.554492857096449e-003	-9.500968e-002
9.555347142810729e-003	-9.643897e-002
9.556201428525009e-003	-9.786551e-002
9.557055714239291e-003	-9.928929e-002
9.557909999953571e-003	-1.007103e-001
9.557929999953571e-003	-1.007435e-001
9.563929999953535e-003	-1.106387e-001
9.564784285667816e-003	-1.120352e-001
9.565638571382098e-003	-1.134284e-001
9.566492857096378e-003	-1.148183e-001
9.567347142810658e-003	-1.162048e-001
9.568201428524938e-003	-1.175880e-001
9.569055714239220e-003	-1.189679e-001
9.569909999953500e-003	-1.203444e-001
9.569929999953500e-003	-1.203766e-001
9.570784285667780e-003	-1.217496e-001
9.571638571382062e-003	-1.231190e-001
9.572492857096342e-003	-1.244848e-001
9.573347142810622e-003	-1.258470e-001
9.574201428524902e-003	-1.272055e-001
9.575055714239184e-003	-1.285605e-001
9.575909999953464e-003	-1.299119e-001
9.575929999953464e-003	-1.299435e-001
9.581929999953429e-003	-1.393257e-001
9.587929999953393e-003	-1.485099e-001
9.593929999953357e-003	-1.574830e-001
9.599929999953322e-003	-1.662324e-001
9.605929999953286e-003	-1.747455e-001
9.611929999953250e-003	-1.830103e-001
9.617929999953215e-003	-1.910150e-001
9.623929999953179e-003	-1.987483e-001
9.629929999953144e-003	-2.061991e-001
9.635929999953108e-003	-2.133569e-001
9.641929999953072e-003	-2.202115e-001
9.647929999953037e-003	-2.267532e-001
9.653929999953001e-003	-2.329727e-001
9.659929999952965e-003	-2.388610e-001
9.665929999952930e-003	-2.444100e-001
9.671929999952894e-003	-2.496116e-001
9.677929999952858e-003	-2.544585e-001
9.683929999952823e-003	-2.589438e-001
9.689929999952787e-003	-2.630611e-001
9.695929999952752e-003	-2.668045e-001
9.701929999952716e-003	-2.701689e-001
9.707929999952680e-003	-2.731493e-001
9.713929999952645e-003	-2.757415e-001
9.719929999952609e-003	-2.779419e-001
9.725929999952573e-003	-2.797473e-001
9.731929999952538e-003	-2.811552e-001
9.737929999952502e-003	-2.821635e-001
9.743929999952466e-003	-2.827709e-001
9.749929999952431e-003	-2.829764e-001
9.755929999952395e-003	-2.827798e-001
9.761929999952360e-003	-2.821813e-001
9.767929999952324e-003	-2.811818e-001
9.773929999952288e-003	-2.797828e-001
9.779929999952253e-003	-2.779862e-001
9.785929999952217e-003	-2.757945e-001
9.791929999952181e-003	-2.732109e-001
9.797929999952146e-003	-2.702390e-001
9.803929999952110e-003	-2.668831e-001
9.809929999952075e-003	-2.631480e-001
9.815929999952039e-003	-2.590389e-001
9.821929999952003e-003	-2.545617e-001
9.827929999951968e-003	-2.497227e-001
9.833929999951932e-003	-2.445289e-001
9.839929999951896e-003	-2.389876e-001
9.845929999951861e-003	-2.331066e-001
9.851929999951825e-003	-2.268944e-001
9.857929999951789e-003	-2.203597e-001
9.863929999951754e-003	-2.135120e-001
9.869929999951718e-003	-2.063607e-001
9.875929999951683e-003	-1.989163e-001
9.881929999951647e-003	-1.911891e-001
9.887929999951611e-003	-1.831903e-001
9.893929999951576e-003	-1.749311e-001
9.899929999951540e-003	-1.664234e-001
9.905929999951504e-003	-1.576791e-001
9.911929999951469e-003	-1.487108e-001
9.917929999951433e-003	-1.395311e-001
9.923929999951398e-003	-1.301531e-001
9.924784285665678e-003	-1.288024e-001
9.925638571379960e-003	-1.274481e-001
9.926492857094240e-003	-1.260902e-001
9.927347142808520e-003	-1.247287e-001
9.928201428522800e-003	-1.233635e-001
9.929055714237082e-003	-1.219948e-001
9.929909999951362e-003	-1.206224e-001
9.929929999951362e-003	-1.205902e-001
9.930784285665642e-003	-1.192143e-001
9.931638571379924e-003	-1.178350e-001
9.932492857094204e-003	-1.164524e-001
9.933347142808484e-003	-1.150665e-001
9.934201428522764e-003	-1.136772e-001
9.935055714237046e-003	-1.122846e-001
9.935909999951326e-003	-1.108887e-001
9.935929999951326e-003	-1.108559e-001
9.941929999951291e-003	-1.009641e-001
9.942784285665571e-003	-9.954361e-002
9.943638571379853e-003	-9.812034e-002
9.944492857094133e-003	-9.669430e-002
9.945347142808413e-003	-9.526549e-002
9.946201428522693e-003	-9.383392e-002
9.947055714236975e-003	-9.239958e-002
9.947909999951255e-003	-9.096248e-002
9.947929999951255e-003	-9.092881e-002
9.953929999951219e-003	-8.076429e-002
9.959929999951184e-003	-7.048499e-002
9.965929999951148e-003	-6.010552e-002
9.971929999951112e-003	-4.964064e-002
9.977929999951077e-003	-3.910521e-002
9.983929999951041e-003	-2.851421e-002
9.989929999951006e-003	-1.788268e-002
9.995929999950970e-003	-7.225726e-003
9.996541428522394e-003	-6.138863e-003
9.997152857093820e-003	-5.051948e-003
9.997764285665244e-003	-3.964981e-003
9.998375714236670e-003	-2.877962e-003
9.998987142808094e-003	-1.790892e-003
9.999598571379520e-003	-7.037700e-004
1.000020999995094e-002	3.834036e-004
1.000192999995093e-002	3.441499e-003
1.000792999995090e-002	1.410383e-002
1.001392999995086e-002	2.474612e-002
1.001992999995083e-002	3.535326e-002
1.002592999995079e-002	4.591017e-002
1.003192999995076e-002	5.640184e-002
1.003792999995072e-002	6.681337e-002
1.004392999995069e-002	7.712994e-002
1.004992999995065e-002	8.733692e-002
1.005592999995061e-002	9.741980e-002
1.006192999995058e-002	1.073642e-001
1.006278428566486e-002	1.087682e-001
1.006363857137914e-002	1.101688e-001
1.006449285709342e-002	1.115663e-001
1.006534714280770e-002	1.129605e-001
1.006620142852198e-002	1.143515e-001
1.006705571423626e-002	1.157392e-001
1.006790999995054e-002	1.171237e-001
1.006792999995054e-002	1.171561e-001
1.007392999995051e-002	1.267815e-001
1.007992999995047e-002	1.362268e-001
1.008592999995044e-002	1.454784e-001
1.009192999995040e-002	1.545233e-001
1.009792999995036e-002	1.633487e-001
1.010392999995033e-002	1.719419e-001
1.010992999995029e-002	1.802908e-001
1.011592999995026e-002	1.883835e-001
1.012192999995022e-002	1.962085e-001
1.012792999995019e-002	2.037547e-001
1.013392999995015e-002	2.110113e-001
1.013992999995012e-002	2.179681e-001
1.014592999995008e-002	2.246151e-001
1.015192999995004e-002	2.309430e-001
1.015792999995001e-002	2.369427e-001
1.016392999994997e-002	2.426057e-001
1.016992999994994e-002	2.479239e-001
1.017592999994990e-002	2.528898e-001
1.018192999994987e-002	2.574964e-001
1.018792999994983e-002	2.617370e-001
1.019392999994979e-002	2.656057e-001
1.019992999994976e-002	2.690970e-001
1.020592999994972e-002	2.722059e-001
1.021192999994969e-002	2.749280e-001
1.021792999994965e-002	2.772593e-001
1.022392999994962e-002	2.791967e-001
1.022992999994958e-002	2.807374e-001
1.023592999994955e-002	2.818790e-001
1.024192999994951e-002	2.826202e-001
1.024792999994947e-002	2.829597e-001
1.025392999994944e-002	2.828972e-001
1.025992999994940e-002	2.824326e-001
1.026592999994937e-002	2.815667e-001
1.027192999994933e-002	2.803007e-001
1.027792999994930e-002	2.786363e-001
1.028392999994926e-002	2.765760e-001
1.028992999994922e-002	2.741227e-001
1.029592999994919e-002	2.712798e-001
1.030192999994915e-002	2.680515e-001
1.030792999994912e-002	2.644422e-001
1.031392999994908e-002	2.604571e-001
1.031992999994905e-002	2.561019e-001
1.032592999994901e-002	2.513829e-001
1.033192999994897e-002	2.463065e-001
1.033792999994894e-002	2.408802e-001
1.034392999994890e-002	2.351116e-001
1.034992999994887e-002	2.290088e-001
1.035592999994883e-002	2.225807e-001
1.036192999994880e-002	2.158362e-001
1.036792999994876e-002	2.087851e-001
1.037392999994873e-002	2.014372e-001
1.037992999994869e-002	1.938031e-001
1.038592999994865e-002	1.858936e-001
1.039192999994862e-002	1.777200e-001
1.039792999994858e-002	1.692938e-001
1.040392999994855e-002	1.606270e-001
1.040992999994851e-002	1.517320e-001
1.041592999994848e-002	1.426213e-001
1.042192999994844e-002	1.333080e-001
1.042792999994840e-002	1.238053e-001
1.043392999994837e-002	1.141266e-001
1.043478428566265e-002	1.127349e-001
1.043563857137693e-002	1.113401e-001
1.043649285709121e-002	1.099422e-001
1.043734714280549e-002	1.085411e-001
1.043820142851977e-002	1.071368e-001
1.043905571423405e-002	1.057294e-001
1.043990999994833e-002	1.043188e-001
1.043992999994833e-002	1.042858e-001
1.044592999994830e-002	9.429674e-002
1.045192999994826e-002	8.417371e-002
1.045792999994823e-002	7.393106e-002
1.046392999994819e-002	6.358336e-002
1.046992999994816e-002	5.314532e-002
1.047592999994812e-002	4.263176e-002
1.048192999994808e-002	3.205763e-002
1.048792999994805e-002	2.143794e-002
1.049392999994801e-002	1.078779e-002
1.049992999994798e-002	1.223148e-004
1.050038428566226e-002	-6.854248e-004
1.050083857137654e-002	-1.493143e-003
1.050129285709083e-002	-2.300839e-003
1.050174714280511e-002	-3.108515e-003
1.050220142851939e-002	-3.916168e-003
1.050265571423368e-002	-4.723801e-003
1.050310999994796e-002	-5.531411e-003
1.050592999994794e-002	-1.054333e-002
1.051192999994791e-002	-2.119396e-002
1.051792999994787e-002	-3.181450e-002
1.052392999994783e-002	-4.238981e-002
1.052992999994780e-002	-5.290488e-002
1.053592999994776e-002	-6.334478e-002
1.054192999994773e-002	-7.369464e-002
1.054792999994769e-002	-8.393976e-002
1.055392999994766e-002	-9.406561e-002
1.055478428566194e-002	-9.549690e-002
1.055563857137622e-002	-9.692533e-002
1.055649285709050e-002	-9.835091e-002
1.055734714280478e-002	-9.977364e-002
1.055820142851906e-002	-1.011935e-001
1.055905571423334e-002	-1.026105e-001
1.055990999994762e-002	-1.040247e-001
1.055992999994762e-002	-1.040578e-001
1.056592999994759e-002	-1.139021e-001
1.056678428566187e-002	-1.152910e-001
1.056763857137615e-002	-1.166764e-001
1.056849285709043e-002	-1.180585e-001
1.056934714280471e-002	-1.194371e-001
1.057020142851899e-002	-1.208123e-001
1.057105571423327e-002	-1.221841e-001
1.057190999994755e-002	-1.235525e-001
1.057192999994755e-002	-1.235845e-001
1.057792999994751e-002	-1.330913e-001
1.058392999994748e-002	-1.424089e-001
1.058992999994744e-002	-1.515242e-001
1.059592999994741e-002	-1.604242e-001
1.060192999994737e-002	-1.690961e-001
1.060792999994734e-002	-1.775278e-001
1.061392999994730e-002	-1.857072e-001
1.061992999994726e-002	-1.936227e-001
1.062592999994723e-002	-2.012630e-001
1.063192999994719e-002	-2.086173e-001
1.063792999994716e-002	-2.156752e-001
1.064392999994712e-002	-2.224266e-001
1.064992999994709e-002	-2.288619e-001
1.065592999994705e-002	-2.349719e-001
1.066192999994702e-002	-2.407480e-001
1.066792999994698e-002	-2.461820e-001
1.067392999994694e-002	-2.512662e-001
1.067992999994691e-002	-2.559933e-001
1.068592999994687e-002	-2.603566e-001
1.069192999994684e-002	-2.643499e-001
1.069792999994680e-002	-2.679676e-001
1.070392999994677e-002	-2.712045e-001
1.070992999994673e-002	-2.740559e-001
1.071592999994669e-002	-2.765179e-001
1.072192999994666e-002	-2.785870e-001
1.072792999994662e-002	-2.802601e-001
1.073392999994659e-002	-2.815350e-001
1.073992999994655e-002	-2.824098e-001
1.074592999994652e-002	-2.828833e-001
1.075192999994648e-002	-2.829548e-001
1.075792999994644e-002	-2.826241e-001
1.076392999994641e-002	-2.818919e-001
1.076992999994637e-002	-2.807590e-001
1.077592999994634e-002	-2.792272e-001
1.078192999994630e-002	-2.772986e-001
1.078792999994627e-002	-2.749759e-001
1.079392999994623e-002	-2.722624e-001
1.079992999994620e-002	-2.691621e-001
1.080592999994616e-002	-2.656792e-001
1.081192999994612e-002	-2.618188e-001
1.081792999994609e-002	-2.575863e-001
1.082392999994605e-002	-2.529878e-001
1.082992999994602e-002	-2.480298e-001
1.083592999994598e-002	-2.427193e-001
1.084192999994595e-002	-2.370638e-001
1.084792999994591e-002	-2.310715e-001
1.085392999994587e-002	-2.247508e-001
1.085992999994584e-002	-2.181107e-001
1.086592999994580e-002	-2.111607e-001
1.087192999994577e-002	-2.039106e-001
1.087792999994573e-002	-1.963707e-001
1.088392999994570e-002	-1.885517e-001
1.088992999994566e-002	-1.804648e-001
1.089592999994563e-002	-1.721215e-001
1.090192999994559e-002	-1.635335e-001
1.090792999994555e-002	-1.547132e-001
1.091392999994552e-002	-1.456730e-001
1.091992999994548e-002	-1.364257e-001
1.092592999994545e-002	-1.269846e-001
1.092678428565973e-002	-1.256253e-001
1.092763857137401e-002	-1.242625e-001
1.092849285708829e-002	-1.228961e-001
1.092934714280257e-002	-1.215262e-001
1.093020142851685e-002	-1.201528e-001
1.093105571423113e-002	-1.187759e-001
1.093190999994541e-002	-1.173954e-001
1.093192999994541e-002	-1.173631e-001
1.093792999994538e-002	-1.075747e-001
1.094392999994534e-002	-9.763349e-002
1.094478428565962e-002	-9.620633e-002
1.094563857137390e-002	-9.477651e-002
1.094649285708818e-002	-9.334401e-002
1.094734714280246e-002	-9.190885e-002
1.094820142851674e-002	-9.047102e-002
1.094905571423102e-002	-8.903051e-002
1.094990999994530e-002	-8.758734e-002
1.094992999994530e-002	-8.755353e-002
1.095592999994527e-002	-7.734912e-002
1.096192999994523e-002	-6.703481e-002
1.096792999994520e-002	-5.662523e-002
1.097392999994516e-002	-4.613517e-002
1.097992999994513e-002	-3.557954e-002
1.098592999994509e-002	-2.497336e-002
1.099192999994506e-002	-1.433167e-002
1.099268999994505e-002	-1.298188e-002
1.099344999994505e-002	-1.163187e-002
1.099420999994504e-002	-1.028164e-002
1.099496999994504e-002	-8.931189e-003
1.099572999994503e-002	-7.580522e-003
1.099648999994503e-002	-6.229635e-003
1.099724999994502e-002	-4.878530e-003
1.099792999994502e-002	-3.669608e-003
1.099998999994501e-002	-7.000762e-006
1.100000000000000e-002	1.077586e-005
